1725,churro,109
1726,churros,250
1727,chutney,206
1728,chuys,203
1729,ciabatta,119
1730,ciao,166
1731,cibo,152
1732,cicis,256
1733,cider,274
1734,cien,123
1735,cigar,111
1736,cigarette,327
1737,cilantro,849
1738,cinco,143
1739,cinnamon,692
1740,cioppino,178
1741,circle,154
1742,circo,137
1743,circular,111
1744,circumstance,157
1745,circus,241
1746,cirque,649
1747,citizen,584
1748,citrus,363
1749,citrusy,141
1750,city,1615
1751,cityscape,165
1752,claim,528
1753,clam,1068
1754,clarendon,144
1755,clarify,203
1756,class,593
1757,classic,1422
1758,classify,108
1759,classique,129
1760,classy,483
1761,claustrophobic,100
1762,claw,345
1763,clay,130
1764,clean,8230
1765,cleaner,140
1766,cleanest,169
1767,cleanliness,321
1768,cleanse,188
1769,cleanser,115
1770,clear,1278
1771,clearly,1268
1772,cleave,119
1773,cleo,117
1774,clerk,114
1775,cleveland,107
1776,clever,277
1777,cliche,104
1778,click,110
1779,client,285
1780,clientele,195
1781,climb,168
1782,clip,101
1783,clock,204
1784,clog,105
1785,close,6607
1786,closely,160
1787,closer,867
1788,closest,298
1789,closet,107
1790,cloth,297
1791,clothe,211
1792,cloud,209
1793,clt,199
1794,club,1641
1795,clue,275
1796,clueless,128
1797,clump,159
1798,cluster,109
1799,clutter,117
1800,cm,113
1801,cmon,111
1802,cmu,132
1803,co,242
1804,coach,167
1805,coal,339
1806,coarse,111
1807,coast,733
1808,coaster,122
1809,coat,500
1810,cob,218
1811,cobb,233
1812,cobbler,189
1813,coca,122
1814,cocacola,105
1815,cochinita,197
1816,cochon,411
1817,cockroach,129
1818,cocktail,4576
1819,coco,277
1820,cocoa,196
1821,coconut,1272
1822,cod,467
1823,code,194
1824,coeur,100
1825,coffee,6322
1826,coffeehouse,136
1827,cognac,134
1828,coin,339
1829,coke,655
1830,cola,268
1831,colada,110
1832,cold,5156
1833,colder,143
1834,cole,485
1835,coleslaw,802
1836,colicchio,184
1837,collar,239
1838,collard,292
1839,colleague,216
1840,collect,205
1841,collection,282
1842,college,438
1843,colombian,107
1844,color,801
1845,colorado,188
1846,colorful,233
1847,colour,136
1848,com,154
1849,coma,131
1850,combination,1685
1851,combine,473
1852,combo,2458
1853,come,53893
1854,comeback,100
1855,comedy,173
1856,comfort,794
1857,comfortable,1677
1858,comfortably,254
1859,comfy,298
1860,comical,115
1861,comida,192
1862,commande,194
1863,comme,115
1864,commend,108
1865,comment,1193
1866,commercial,171
1867,commit,101
1868,commitment,122
1869,common,384
1870,communal,119
1871,communicate,127
1872,communication,121
1873,community,404
1874,comp,217
1875,companion,416
1876,company,801
1877,comparable,334
1878,compare,2013
1879,comparison,372
1880,compd,114
1881,comped,340
1882,compel,117
1883,compensate,124
1884,compensation,114
1885,compete,188
1886,competent,234
1887,competition,311
1888,competitive,116
1889,competitor,150
1890,complain,1585
1891,complaint,2192
1892,complement,326
1893,complementary,140
1894,complete,887
1895,completely,2191
1896,complex,319
1897,complexity,154
1898,complicate,123
1899,compliment,876
1900,complimentary,993
1901,component,153
1902,compose,147
1903,compote,314
1904,compound,107
1905,comprise,154
1906,compromise,187
1907,comptoir,102
1908,computer,173
1909,con,707
1910,concentrate,198
1911,concept,2088
1912,concern,745
1913,concert,334
1914,conch,101
1915,concierge,122
1916,conclude,145
1917,conclusion,182
1918,concoction,250
1919,concord,114
1920,concourse,116
1921,concrete,235
1922,condense,362
1923,condesa,174
1924,condescend,189
1925,condiment,567
1926,condition,145
1927,conducive,100
1928,cone,284
1929,coney,686
1930,conference,105
1931,confess,121
1932,confidence,154
1933,confident,100
1934,confirm,365
1935,confirmation,130
1936,confit,228
1937,conflict,112
1938,confront,105
1939,confuse,1248
1940,confusion,213
1941,congeal,108
1942,congee,141
1943,connect,169
1944,connecticut,105
1945,connection,176
1946,connoisseur,159
1947,conscious,120
1948,consensus,109
1949,consider,2630
1950,considerably,129
1951,considerate,137
1952,consideration,219
1953,consist,645
1954,consistant,106
1955,consistency,601
1956,consistent,682
1957,consistently,563
1958,constant,107
1959,constantly,527
1960,construct,103
1961,construction,138
1962,constructive,103
1963,consume,251
1964,consumer,131
1965,consumption,130
1966,contact,475
1967,contain,403
1968,container,1095
1969,contamination,106
1970,contemplate,169
1971,contemporary,199
1972,contender,133
1973,content,259
1974,contest,139
1975,continental,116
1976,continually,161
1977,continue,1360
1978,continuously,105
1979,contrary,138
1980,contrast,180
1981,contre,194
1982,contribute,174
1983,control,295
1984,convenience,196
1985,convenient,775
1986,conveniently,199
1987,convention,105
1988,conversation,1232
1989,converse,207
1990,convert,117
1991,conveyor,375
1992,convince,328
1993,coo,104
1994,cook,12110
1995,cookbook,132
1996,cookie,763
1997,cooky,739
1998,cool,5554
1999,cooler,258
2000,coolest,112
2001,coop,188
2002,cooper,160
2003,cooperstown,111
2004,coors,161
2005,cop,166
2006,copious,123
2007,copper,115
2008,copy,110
2009,corbins,117
2010,cordial,190
2011,cordon,111
2012,core,166
2013,coriander,113
2014,cork,157
2015,corkage,259
2016,corn,3540
2017,cornbread,473
2018,corner,1459
2019,cornhole,137
2020,cornish,172
2021,cornmeal,171
2022,corona,179
2023,coronado,146
2024,corporate,269
2025,corral,277
2026,correct,949
2027,correctly,353
2028,corridor,161
2029,cortez,102
2030,cosmo,1073
2031,cosmopolitan,1291
2032,cosmos,102
2033,cost,1989
2034,costa,124
2035,costco,148
2036,costly,138
2037,costume,141
2038,costumer,191
2039,cosy,234
2040,cote,285
2041,cotija,114
2042,cotta,311
2043,cottage,221
2044,cotton,142
2045,couch,294
2046,cougar,134
2047,cough,202
2048,could,16191
2049,couldnt,4857
2050,couldve,387
2051,count,506
2052,counter,3181
2053,counterpart,117
2054,countless,226
2055,country,793
2056,county,294
2057,coup,147
2058,couple,5456
2059,coupon,870
2060,courier,169
2061,course,4112
2062,court,549
2063,courteous,639
2064,courtesy,225
2065,courtyard,190
2066,cous,160
2067,couscous,223
2068,cousin,302
2069,cover,1561
2070,covet,107
2071,cow,257
2072,cowbell,105
2073,cowboy,401
2074,cowfish,484
2075,coworker,443
2076,coworkers,646
2077,coz,144
2078,cozy,945
2079,cph,165
2080,cpk,376
2081,crab,3917
2082,crabby,101
2083,crabcake,138
2084,crabcakes,112
2085,crabmeat,140
2086,crack,460
2087,cracker,361
2088,crackle,112
2089,craft,1385
2090,craftsteak,850
2091,craig,140
2092,cram,100
2093,cramp,219
2094,cranberry,276
2095,crank,146
2096,cranky,130
2097,crap,513
2098,crappy,329
2099,crash,114
2100,crave,2516
2101,crawfish,818
2102,crawl,312
2103,crayon,122
2104,craziness,104
2105,crazy,1520
2106,cream,5006
2107,creamer,155
2108,creaminess,175
2109,creamy,1805
2110,create,1113
2111,creation,314
2112,creative,945
2113,creativity,145
2114,creature,155
2115,credit,764
2116,creek,267
2117,creep,149
2118,creepy,229
2119,crema,111
2120,creme,614
2121,creole,119
2122,crepe,1326
2123,creperie,104
2124,crescent,233
2125,crew,370
2126,crime,152
2127,cringe,100
2128,crinkle,352
2129,crisis,102
2130,crisp,1491
2131,crispier,198
2132,crispiness,186
2133,crispness,171
2134,crispy,4928
2135,cristo,129
2136,criterion,108
2137,critic,100
2138,critical,116
2139,criticism,186
2140,critique,102
2141,croissant,528
2142,cromwell,105
2143,croque,185
2144,croquetas,143
2145,croquette,152
2146,cross,330
2147,crostini,132
2148,crouton,195
2149,crow,104
2150,crowd,2611
2151,crown,232
2152,crudo,322
2153,cruise,142
2154,crumb,207
2155,crumble,275
2156,crumbly,170
2157,crunch,1042
2158,crunchy,1336
2159,crush,278
2160,crust,3144
2161,crustacean,116
2162,crusty,168
2163,cry,196
2164,crystal,198
2165,cu,126
2166,cub,197
2167,cuba,108
2168,cuban,312
2169,cubano,123
2170,cube,262
2171,cucumber,1253
2172,cue,150
2173,cuginos,160
2174,cuisine,1582
2175,culinary,502
2176,cultural,215
2177,culture,224
2178,culvers,304
2179,cumin,120
2180,cup,2495
2181,cupcake,236
2182,curb,145
2183,curd,388
2184,cure,252
2185,curiosity,186
2186,curious,273
2187,curl,100
2188,curly,213
2189,current,274
2190,currently,349
2191,curry,3226
2192,curse,207
2193,curt,108
2194,curtain,162
2195,curve,123
2196,cushion,145
2197,custard,585
2198,custom,408
2199,customer,9732
2200,customize,367
2201,cut,3279
2202,cute,2170
2203,cutest,123
2204,cutlery,146
2205,cutlet,323
2206,cutter,149
2207,cuttlefish,112
2208,cuz,290
2209,d,164
2210,da,609
2211,dab,169
2212,dac,107
2213,dad,538
2214,daddy,162
2215,dafur,162
2216,daher,117
2217,daikon,195
2218,daily,896
2219,daiquiri,100
2220,dairy,226
2221,daisy,130
2222,dal,194
2223,dallas,144
2224,dam,148
2225,damage,165
2226,dame,114
2227,damn,985
2228,dan,313
2229,dance,700
2230,dancer,170
2231,dandelion,142
2232,dane,159
2233,dang,166
2234,dangerous,243
2235,daniel,166
2236,danish,167
2237,dann,292
2238,danny,101
2239,dans,350
2240,dare,176
2241,dark,1132
2242,darker,154
2243,darling,104
2244,darn,423
2245,dart,245
2246,das,324
2247,dash,255
2248,date,2523
2249,daughter,1645
2250,dautres,112
2251,dave,263
2252,daves,210
2253,david,151
2254,dawn,100
2255,day,11585
2256,daytime,110
2257,dazu,121
2258,db,139
2259,dbacks,102
2260,dc,424
2261,dd,101
2262,ddd,139
2263,de,4001
2264,dead,476
2265,deal,3528
2266,dealer,165
2267,dean,106
2268,dear,108
2269,death,126
2270,debate,152
2271,debauchery,111
2272,debit,278
2273,decade,207
2274,decadence,110
2275,decadent,260
2276,decaf,112
2277,decanter,113
2278,decatur,115
2279,deceive,114
2280,december,119
2281,decent,5065
2282,decently,204
2283,decide,8192
2284,decidedly,110
2285,decision,494
2286,deck,156
2287,declare,144
2288,decline,241
2289,deco,193
2290,deconstruct,169
2291,decor,5658
2292,decorate,793
2293,decoration,416
2294,decrease,109
2295,dedicate,164
2296,deduct,230
2297,deem,108
2298,deep,1211
2299,deepfried,238
2300,deeply,131
2301,deer,188
2302,def,708
2303,defalcos,281
2304,default,185
2305,defeat,119
2306,defense,145
2307,defiantly,306
2308,definately,209
2309,define,140
2310,definetly,188
2311,definite,290
2312,definitely,21288
2313,definition,199
2314,degree,490
2315,degustation,255
2316,dehydrate,112
2317,deja,142
2318,dejeuner,198
2319,del,144
2320,delay,294
2321,delectable,266
2322,deli,672
2323,delicacy,186
2324,delicate,294
2325,delicately,144
2326,delicieux,312
2327,delicioso,103
2328,delicious,25597
2329,deliciously,242
2330,deliciousness,304
2331,delicous,137
2332,delight,644
2333,delightful,702
2334,delightfully,231
2335,delish,1293
2336,deliver,2572
2337,delivery,2129
2338,delmonico,541
2339,delmonicos,301
2340,dels,208
2341,delucas,168
2342,delux,178
2343,deluxe,328
2344,dem,125
2345,demand,188
2346,demande,107
2347,demarcos,148
2348,demeanor,175
2349,demi,110
2350,demographic,107
2351,den,171
2352,denn,127
2353,dennys,260
2354,dense,243
2355,dent,115
2356,dente,202
2357,denver,246
2358,deny,109
2359,depart,122
2360,department,193
2361,departure,118
2362,depend,545
2363,dependable,114
2364,depot,118
2365,depress,204
2366,depth,180
2367,depuis,117
2368,der,438
2369,descent,211
2370,describe,1205
2371,description,549
2372,desert,1516
2373,deserve,1012
2374,design,1018
2375,designate,169
2376,designer,146
2377,desirable,130
2378,desire,606
2379,desk,230
2380,desoto,107
2381,desperate,271
2382,desperately,182
2383,despise,103
2384,despite,1259
2385,dessert,7583
2386,destihl,165
2387,destination,249
2388,destroy,214
2389,detail,1026
2390,detect,123
2391,deter,108
2392,determine,121
2393,detour,166
2394,detract,206
2395,detroit,516
2396,deux,304
2397,develop,134
2398,device,145
2399,devil,566
2400,devine,129
2401,devoid,126
2402,devour,402
2403,dew,112
2404,dh,166
2405,dhaba,179
2406,dhote,187
2407,di,109
2408,diabetic,112
2409,diablo,125
2410,diablos,214
2411,diameter,121
2412,diamond,118
2413,diane,115
2414,diarrhea,115
2415,diavola,103
2416,diavolo,135
2417,dice,201
2418,dick,111
2419,dickey,164
2420,didnt,19153
2421,die,2675
2422,diego,358
2423,diese,193
2424,diesem,115
2425,dieser,114
2426,diesis,130
2427,diet,545
2428,dietary,157
2429,differ,163
2430,difference,850
2431,different,9039
2432,differently,139
2433,difficult,969
2434,difficulty,192
2435,dig,434
2436,digest,149
2437,digress,259
2438,dijon,179
2439,dill,169
2440,dillys,139
2441,dilute,111
2442,dilworth,100
2443,dim,798
2444,dime,101
2445,dimension,102
2446,diminish,103
2447,dimly,209
2448,dimsum,149
2449,din,6595
2450,dine,1133
2451,dinein,117
2452,diner,1298
2453,ding,269
2454,dingy,145
2455,dinner,12117
2456,dip,3715
2457,dire,263
2458,direct,215
2459,direction,275
2460,directly,338
2461,direkt,139
2462,dirt,102
2463,dirty,1348
2464,disagree,105
2465,disapointed,100
2466,disappear,376
2467,disappoint,9635
2468,disappointment,1187
2469,disaster,177
2470,discern,131
2471,disclaimer,100
2472,disclosure,107
2473,disco,108
2474,discount,832
2475,discourage,164
2476,discover,680
2477,discovery,159
2478,discus,232
2479,discuss,125
2480,discussion,202
2481,disease,100
2482,disguise,113
2483,disgust,765
2484,disgustingly,108
2485,dish,16450
2486,disinterested,124
2487,dislike,213
2488,dismal,105
2489,dismay,155
2490,disney,224
2491,disneyland,119
2492,disorganize,182
2493,dispenser,101
2494,display,475
2495,displease,107
2496,dispute,103
2497,disregard,102
2498,disrespect,114
2499,disrespectful,135
2500,dissapointed,102
2501,dissapointing,104
2502,dissappointed,111
2503,dissatisfy,211
2504,distance,368
2505,distant,125
2506,distill,114
2507,distinct,141
2508,distinctive,133
2509,distinctly,112
2510,distinguish,172
2511,distract,186
2512,distraction,108
2513,distribute,109
2514,district,332
2515,distrito,140
2516,disturb,200
2517,dit,125
2518,ditch,133
2519,dive,366
2520,diver,133
2521,diverse,252
2522,diversity,158
2523,divey,151
2524,divide,288
2525,divine,349
2526,dj,452
2527,dlish,118
2528,dlux,203
2529,do,4577
2530,doc,107
2531,docg,139
2532,doch,101
2533,dock,196
2534,doctor,328
2535,doesnt,3751
2536,dog,3357
2537,dogfish,118
2538,doggie,108
2539,doggy,175
2540,doh,111
2541,dolce,153
2542,dole,105
2543,doll,126
2544,dollar,1568
2545,dollop,272
2546,dolmades,126
2547,dolmas,121
2548,dolsot,116
2549,dom,154
2550,dome,128
2551,domestic,268
2552,dominate,183
2553,dominick,163
2554,domino,346
2555,donate,114
2556,donc,345
2557,doneness,112
2558,doner,137
2559,donkey,121
2560,donna,266
2561,donne,151
2562,donovans,163
2563,dont,21011
2564,donut,1660
2565,door,4200
2566,doorway,105
2567,dope,120
2568,dorado,205
2569,dorstop,108
2570,dort,203
2571,dory,111
2572,dosa,307
2573,dosas,132
2574,dose,233
2575,dot,226
2576,dottys,108
2577,double,1287
2578,doubledouble,127
2579,doubt,928
2580,douche,113
2581,dough,767
2582,doughnut,391
2583,doughy,213
2584,douse,101
2585,dover,128
2586,down,200
2587,downer,147
2588,downfall,134
2589,downgrade,125
2590,downhill,176
2591,downright,281
2592,downside,447
2593,downstairs,216
2594,downtown,2642
2595,dozen,608
2596,dq,143
2597,dr,110
2598,drab,129
2599,draft,822
2600,drag,143
2601,dragon,371
2602,drain,188
2603,drama,109
2604,dramatic,108
2605,drape,104
2606,drastically,108
2607,draught,115
2608,draussen,128
2609,draw,418
2610,drawback,123
2611,dread,131
2612,dreadful,113
2613,dream,485
2614,dreamy,120
2615,drench,254
2616,dress,3181
2617,dresslers,119
2618,dressy,139
2619,drier,106
2620,drift,102
2621,drink,23031
2622,drinkable,105
2623,drinker,211
2624,drip,316
2625,drive,4071
2626,drivein,121
2627,driveins,138
2628,driver,418
2629,drivethrough,106
2630,drivethru,201
2631,drizzle,385
2632,drool,138
2633,drop,1479
2634,dropout,308
2635,drown,241
2636,drug,156
2637,drum,123
2638,drumstick,120
2639,drunken,269
2640,dry,4572
2641,dryaged,155
2642,du,527
2643,duce,259
2644,duck,1503
2645,duckworths,100
2646,dude,340
2647,due,1945
2648,duh,258
2649,duke,123
2650,dulce,184
2651,dull,235
2652,dumb,114
2653,dump,218
2654,dumpling,1848
2655,dumpy,147
2656,dun,289
2657,dune,213
2658,dungeness,206
2659,dunk,169
2660,dunno,184
2661,duo,103
2662,dupars,190
2663,duper,105
2664,duplicate,121
2665,durango,116
2666,durant,496
2667,durch,203
2668,dust,193
2669,dusty,103
2670,dutch,211
2671,duty,197
2672,dw,423
2673,dy,219
2674,dynamite,132
2675,e,569
2676,e2,113
2677,eager,289
2678,eagerly,134
2679,eagle,105
2680,ear,233
2681,earl,179
2682,earlier,670
2683,early,2067
2684,earn,369
2685,earth,300
2686,earthy,284
2687,ease,114
2688,easier,298
2689,easiest,139
2690,easily,1496
2691,east,1155
2692,easter,214
2693,eastern,433
2694,easy,2346
2695,eat,29838
2696,eat24,149
2697,eater,715
2698,eatery,566
2699,eatin,123
2700,eben,100
2701,ebenfalls,104
2702,ebi,119
2703,echo,506
2704,eclair,102
2705,eclectic,262
2706,economy,131
2707,ecstatic,154
2708,ect,108
2709,ed,120
2710,edamame,436
2711,eddie,201
2712,eddy,161
2713,eden,113
2714,edge,470
2715,edible,441
2716,edinburgh,252
2717,edit,143
2718,educate,109
2719,eel,170
2720,eff,160
2721,effect,112
2722,effective,123
2723,efficiency,123
2724,efficient,801
2725,efficiently,163
2726,effort,620
2727,eg,277
2728,egalement,146
2729,egg,8529
2730,eggplant,930
2731,eggroll,137
2732,eggrolls,236
2733,eggy,101
2734,eh,288
2735,eher,269
2736,ehh,112
2737,ehhh,107
2738,eiffel,188
2739,eigentlich,202
2740,eight,191
2741,ein,209
2742,eine,160
2743,einem,234
2744,einen,410
2745,einer,223
2746,einfach,136
2747,einmal,121
2748,einrichtung,134
2749,einstein,125
2750,either,3941
2751,el,1138
2752,elaborate,161
2753,elbow,208
2754,elderly,143
2755,elect,100
2756,electric,127
2757,electronic,124
2758,elegance,115
2759,elegant,289
2760,element,197
2761,elephant,102
2762,elevate,165
2763,elevation,108
2764,elevator,347
2765,eleven,451
2766,eliminate,108
2767,elite,106
2768,elizabeth,152
2769,elk,110
2770,elle,162
2771,elli,128
2772,elmers,106
2773,elote,120
2774,else,5321
2775,elsewhere,808
2776,elvis,204
2777,em,254
2778,email,309
2779,embarrass,268
2780,ember,110
2781,embrace,130
2782,emerald,237
2783,emerge,106
2784,emergency,125
2785,emeril,305
2786,emerils,268
2787,emily,143
2788,empanada,144
2789,empanadas,361
2790,empfehlen,221
2791,emphasis,186
2792,emphasize,157
2793,empire,104
2794,employ,187
2795,employee,3303
2796,empty,2882
2797,en,657
2798,encanto,129
2799,enchilada,1262
2800,enclose,127
2801,encore,387
2802,encounter,303
2803,encourage,294
2804,encrust,130
2805,end,7426
2806,endive,157
2807,endless,146
2808,endroit,103
2809,endure,146
2810,energetic,169
2811,energy,375
2812,enforce,112
2813,engage,346
2814,england,104
2815,english,575
2816,enhance,196
2817,enjoy,13433
2818,enjoyable,848
2819,enjoyment,184
2820,enoki,116
2821,enormous,196
2822,enoteca,120
2823,enough,8376
2824,enso,139
2825,ensue,109
2826,ensure,326
2827,enter,1017
2828,entertain,444
2829,entertainment,452
2830,enthusiasm,245
2831,enthusiast,158
2832,enthusiastic,194
2833,entice,119
2834,entire,2461
2835,entirely,295
2836,entitle,101
2837,entrance,629
2838,entre,294
2839,entree,4691
2840,entry,194
2841,envie,102
2842,environment,1515
2843,envision,103
2844,envy,125
2845,epic,211
2846,epicenter,185
2847,epicentre,129
2848,episode,237
2849,epitome,102
2850,equal,184
2851,equally,631
2852,equate,105
2853,equipment,135
2854,equis,105
2855,equivalent,109
2856,er,227
2857,era,116
2858,eric,129
2859,erin,103
2860,errand,209
2861,error,211
2862,erst,104
2863,escalator,161
2864,escape,130
2865,escargot,148
2866,escort,102
2867,esp,280
2868,especially,4498
2869,espn,132
2870,espresso,476
2871,essayer,166
2872,essen,130
2873,essence,224
2874,essential,147
2875,essentially,257
2876,est,860
2877,establish,204
2878,establishment,2061
2879,estate,107
2880,estimate,105
2881,et,1836
2882,etaient,325
2883,etait,288
2884,etc,2048
2885,ete,116
2886,eternity,100
2887,ethiopian,298
2888,ethnic,101
2889,etiquette,115
2890,etouffee,141
2891,etre,318
2892,etwas,390
2893,eu,205
2894,eur,218
2895,eureka,125
2896,euro,591
2897,europe,233
2898,european,151
2899,eve,119
2900,even,23984
2901,evenly,190
2902,event,1173
2903,eventually,505
2904,ever,11666
2905,everest,196
2906,every,9002
2907,everybody,335
2908,everyday,534
2909,everyone,5812
2910,everyones,234
2911,everything,14765
2912,everythings,104
2913,everytime,207
2914,everywhere,712
2915,evidence,143
2916,evident,103
2917,evidently,118
2918,evil,138
2919,evo,258
2920,evolve,120
2921,evoo,101
2922,ew,179
2923,ex,129
2924,exact,370
2925,exactly,1695
2926,exaggerate,224
2927,exaggeration,147
2928,example,482
2929,excalibur,112
2930,exceed,361
2931,excel,119
2932,excellence,178
2933,excellent,11557
2934,excellente,155
2935,excellently,152
2936,except,1549
2937,exception,359
2938,exceptional,1116
2939,exceptionally,223
2940,excess,186
2941,excessive,341
2942,excessively,108
2943,exchange,113
2944,excite,4001
2945,excitement,140
2946,exclaim,103
2947,exclude,116
2948,exclusive,137
2949,exclusively,106
2950,excuse,631
2951,execute,382
2952,execution,296
2953,executive,127
2954,exemplary,119
2955,exercise,100
2956,exhaust,155
2957,exhibit,118
2958,exist,311
2959,existence,163
2960,existent,146
2961,exit,132
2962,exorbitant,133
2963,exotic,151
2964,expand,368
2965,expansive,224
2966,expect,7945
2967,expectation,1662
2968,expense,216
2969,expensive,2918
2970,experience,15745
2971,experiment,119
2972,expert,213
2973,expertly,106
2974,expire,249
2975,explain,2222
2976,explanation,223
2977,explode,108
2978,explore,279
2979,explosion,119
2980,expose,129
2981,express,574
2982,expression,121
2983,exquisite,199
2984,extend,160
2985,extensive,650
2986,extent,110
2987,exterior,269
2988,extra,4331
2989,extraordinarily,101
2990,extraordinary,190
2991,extravagant,105
2992,extreme,125
2993,extremely,4019
2994,eye,1833
2995,f,165
2996,fab,328
2997,fabulous,1456
2998,facade,101
2999,face,1577
3000,facebook,227
3001,facility,224
3002,fact,2876
3003,factor,369
3004,factory,201
3005,fade,134
3006,fail,867
3007,failure,173
3008,faint,149
3009,fair,1529
3010,faire,391
3011,fairly,1513
3012,fairness,149
3013,fait,144
3014,faith,175
3015,faithful,103
3016,fajita,143
3017,fajitas,387
3018,fake,304
3019,falafel,730
3020,fall,1132
3021,false,205
3022,fam,117
3023,fame,135
3024,famed,119
3025,familiar,493
3026,family,6462
3027,familyowned,127
3028,familystyle,114
3029,famish,145
3030,famous,584
3031,fan,4873
3032,fanatic,244
3033,fancier,170
3034,fanciest,109
3035,fancy,1146
3036,fand,106
3037,fantastic,5812
3038,fantastically,125
3039,fantasy,104
3040,far,5526
3041,fare,673
3042,farm,416
3043,farmer,217
3044,farmhouse,130
3045,farther,149
3046,fascinate,109
3047,fashion,517
3048,fast,6399
3049,faster,316
3050,fastest,119
3051,fastfood,335
3052,fat,1302
3053,fatburger,140
3054,fate,262
3055,father,352
3056,fatten,108
3057,fatty,776
3058,fault,589
3059,faustos,158
3060,faut,191
3061,faux,235
3062,fav,378
3063,fave,312
3064,faves,298
3065,favor,652
3066,favorable,156
3067,favorite,10521
3068,favourite,238
3069,favs,264
3070,faygo,134
3071,fazit,188
3072,fb,146
3073,fe,133
3074,fear,148
3075,feast,178
3076,feat,120
3077,feature,785
3078,february,171
3079,federal,299
3080,fee,767
3081,feed,353
3082,feedback,270
3083,feel,9616
3084,fell,854
3085,fella,128
3086,fellow,344
3087,felt,3952
3088,female,299
3089,fence,194
3090,fennel,147
3091,ferment,125
3092,fern,162
3093,ferraros,242
3094,fest,217
3095,festival,166
3096,festive,157
3097,feta,421
3098,fettuccine,101
3099,fettuccini,108
3100,fettucine,130
3101,fettucini,108
3102,fever,113
3103,fewer,145
3104,fez,116
3105,fiamma,319
3106,fiance,729
3107,fiancee,131
3108,fideo,125
3109,field,134
3110,fiend,100
3111,fieri,159
3112,fiery,141
3113,fiesta,150
3114,fifteen,127
3115,fifth,224
3116,fifty,118
3117,fig,318
3118,fight,344
3119,figure,1743
3120,fil,101
3121,file,260
3122,filet,869
3123,filibertos,303
3124,filipino,531
3125,fill,5131
3126,filler,122
3127,fillet,132
3128,fillmore,103
3129,film,261
3130,filter,233
3131,filthy,114
3132,fin,373
3133,final,396
3134,finale,115
3135,finally,5613
3136,find,14651
3137,finde,118
3138,fine,3057
3139,finely,179
3140,finer,114
3141,finest,151
3142,fing,138
3143,finger,902
3144,fingerling,361
3145,finish,4216
3146,fire,1274
3147,fireball,103
3148,firebird,113
3149,firecracker,174
3150,firefly,532
3151,firehouse,229
3152,fireplace,294
3153,fireside,326
3154,firework,142
3155,firm,212
3156,first,20969
3157,firstly,199
3158,fish,6573
3159,fishy,301
3160,fist,157
3161,fit,850
3162,fitness,119
3163,five,2572
3164,fivestar,109
3165,fix,1584
3166,fixe,243
3167,fixins,188
3168,fixture,116
3169,fizz,108
3170,flag,587
3171,flagstaff,101
3172,flair,137
3173,flake,222
3174,flakey,159
3175,flaky,320
3176,flame,132
3177,flamenco,150
3178,flamingo,154
3179,flan,628
3180,flancers,134
3181,flank,151
3182,flannel,107
3183,flapjack,190
3184,flare,207
3185,flash,121
3186,flashlight,122
3187,flashy,100
3188,flat,1094
3189,flatbread,781
3190,flautas,102
3191,flavor,17882
3192,flavorful,4305
3193,flavorless,648
3194,flavour,492
3195,flavourful,104
3196,flaw,108
3197,flawless,233
3198,flay,148
3199,fleisch,208
3200,fleming,154
3201,flesh,105
3202,fleur,607
3203,flexible,148
3204,flight,655
3205,flimsy,111
3206,flip,170
3207,flirt,183
3208,float,241
3209,flood,108
3210,floor,1407
3211,flop,153
3212,floral,126
3213,florentine,184
3214,florida,186
3215,florist,121
3216,flos,187
3217,flounder,154
3218,flour,437
3219,flourless,173
3220,flow,305
3221,flower,339
3222,fluff,127
3223,fluffy,740
3224,fluke,102
3225,flush,116
3226,fluster,126
3227,fly,668
3228,flyer,238
3229,fnb,269
3230,fo,104
3231,foam,122
3232,focaccia,144
3233,foccacia,178
3234,focus,529
3235,fogo,338
3236,foie,704
3237,foil,100
3238,fois,121
3239,fold,158
3240,folk,934
3241,follow,1519
3242,fond,162
3243,fondant,103
3244,fondue,407
3245,font,118
3246,fontina,155
3247,foo,122
3248,food,101432
3249,foodi,100
3250,foodie,631
3251,foodwise,148
3252,fool,401
3253,foot,640
3254,football,584
3255,footlong,137
3256,forbid,106
3257,force,389
3258,foreign,124
3259,foremost,159
3260,forequarter,107
3261,forest,184
3262,forever,1108
3263,forewarn,122
3264,forget,3462
3265,forgetful,110
3266,forgettable,131
3267,forgive,142
3268,forgo,101
3269,fork,644
3270,form,504
3271,formal,202
3272,format,145
3273,former,324
3274,formerly,204
3275,formula,111
3276,fornaio,108
3277,forni,207
3278,forno,182
3279,fort,132
3280,forte,188
3281,forth,193
3282,fortunate,100
3283,fortunately,186
3284,fortune,108
3285,forty,108
3286,forum,146
3287,forward,2388
3288,foster,137
3289,foul,140
3290,foundation,269
3291,fountain,757
3292,four,2673
3293,fourth,188
3294,fox,323
3295,fra,116
3296,fraction,147
3297,fragrant,192
3298,fraiche,205
3299,frais,198
3300,frame,103
3301,fran,111
3302,francais,129
3303,france,116
3304,franchise,252
3305,francis,512
3306,francisco,168
3307,franco,130
3308,frank,148
3309,frankly,232
3310,franktuary,108
3311,frans,108
3312,frat,160
3313,frazzle,106
3314,freak,446
3315,freakin,150
3316,freaky,107
3317,freddys,284
3318,free,5532
3319,freebie,113
3320,freemont,157
3321,freeway,124
3322,freeze,1807
3323,freezer,195
3324,fremont,187
